# sweep Nv Ne
0 3 3
1000 3 3
2000 4 5
3000 4 5
4000 4 5
5000 4 5
6000 4 5
7000 4 5
8000 4 5
9000 5 7
10000 5 7
11000 5 7
12000 5 7
13000 5 7
14000 5 7
15000 5 7
16000 5 7
17000 5 7
18000 5 7
19000 5 7
20000 5 7
21000 5 7
22000 5 7
23000 5 7
24000 5 7
25000 5 7
26000 5 7
27000 5 7
28000 5 7
29000 5 7
30000 5 7
31000 5 7
32000 5 7
33000 5 7
34000 6 9
35000 6 9
36000 6 9
37000 6 9
38000 6 9
39000 7 12
40000 7 12
41000 7 12
42000 7 12
43000 7 12
44000 7 12
45000 7 12
46000 7 12
47000 7 12
48000 7 12
49000 7 12
50000 7 12
51000 7 12
52000 7 12
53000 7 12
54000 7 12
55000 7 12
56000 7 12
57000 8 14
58000 8 14
59000 8 14
60000 8 14
61000 8 14
62000 8 14
63000 8 14
64000 8 14
65000 8 14
66000 8 14
67000 8 14
68000 8 14
69000 7 12
70000 7 12
71000 7 12
72000 7 12
73000 7 12
74000 7 12
75000 7 12
76000 7 12
77000 7 12
78000 7 12
79000 7 12
80000 7 12
81000 7 12
82000 7 12
83000 7 12
84000 7 12
85000 7 12
86000 7 12
87000 7 12
88000 7 12
89000 7 12
90000 7 12
91000 7 12
92000 8 14
93000 8 14
94000 8 14
95000 8 14
96000 8 14
97000 8 14
98000 8 14
99000 9 16
100000 10 18
101000 10 18
102000 10 18
103000 10 18
104000 10 18
105000 10 18
106000 10 18
107000 10 18
108000 11 20
109000 11 20
110000 12 22
111000 12 23
112000 12 23
113000 12 23
114000 12 23
115000 13 25
116000 13 25
117000 13 25
118000 13 25
119000 13 25
120000 13 25
121000 13 25
122000 13 25
123000 13 25
124000 13 25
125000 13 25
126000 13 25
127000 13 25
128000 13 25
129000 13 25
130000 13 25
131000 13 25
132000 13 25
133000 13 25
134000 14 27
135000 14 27
136000 14 27
137000 14 27
138000 15 29
139000 15 29
140000 16 31
141000 16 31
142000 16 31
143000 16 31
144000 16 31
145000 16 31
146000 16 32
147000 17 34
148000 17 34
149000 17 34
150000 17 34
151000 17 34
152000 17 34
153000 17 34
154000 17 34
155000 17 34
156000 17 34
157000 17 34
158000 17 34
159000 17 34
160000 18 36
161000 18 36
162000 18 36
163000 18 37
164000 18 38
165000 18 38
166000 18 38
167000 18 38
168000 19 40
169000 19 40
170000 19 40
171000 19 41
172000 19 41
173000 19 41
174000 19 41
175000 19 41
176000 19 41
177000 19 41
178000 19 41
179000 19 41
180000 19 41
181000 19 41
182000 19 41
183000 19 41
184000 20 43
185000 21 45
186000 21 45
187000 21 45
188000 21 45
189000 21 45
190000 21 45
191000 21 45
192000 21 45
193000 21 45
194000 21 45
195000 21 45
196000 21 45
197000 21 45
198000 21 45
199000 21 45
200000 21 45
201000 22 47
202000 22 47
203000 22 47
204000 22 47
205000 22 47
206000 23 49
207000 23 50
208000 23 51
209000 24 53
210000 24 53
211000 24 53
212000 24 53
213000 24 53
214000 24 54
215000 24 54
216000 24 54
217000 24 54
218000 24 54
219000 24 54
220000 24 54
221000 24 54
222000 24 54
223000 24 54
224000 24 55
225000 24 56
226000 24 56
227000 24 56
228000 24 56
229000 24 56
230000 24 56
231000 25 58
232000 25 58
233000 26 60
234000 26 60
235000 26 60
236000 26 60
237000 26 60
238000 26 61
239000 26 61
240000 26 61
241000 27 63
242000 27 63
243000 27 63
244000 27 63
245000 27 63
246000 27 64
247000 28 66
248000 28 66
249000 29 68
250000 29 68
251000 29 68
252000 28 68
253000 28 68
254000 28 68
255000 28 68
256000 28 68
257000 29 70
258000 29 70
259000 29 71
260000 29 71
261000 30 73
262000 30 73
263000 31 75
264000 31 75
265000 31 75
266000 31 75
267000 32 77
268000 33 79
269000 33 79
270000 33 79
271000 33 79
272000 33 79
273000 34 81
274000 34 81
275000 34 81
276000 34 81
277000 34 81
278000 34 81
279000 34 81
280000 34 81
281000 34 81
282000 34 81
283000 34 81
284000 35 82
285000 35 82
286000 35 82
287000 35 83
288000 35 83
289000 35 83
290000 35 83
291000 35 83
292000 35 83
293000 35 83
294000 35 83
295000 35 83
296000 35 83
297000 35 83
298000 35 84
299000 35 86
300000 35 86
301000 35 86
302000 35 86
303000 35 86
304000 35 86
305000 35 86
306000 35 86
307000 35 86
308000 35 86
309000 35 87
310000 35 87
311000 35 87
312000 35 87
313000 35 87
314000 35 87
315000 35 87
316000 35 87
317000 36 89
318000 36 89
319000 36 89
320000 36 91
321000 36 91
322000 36 91
323000 36 92
324000 36 92
325000 36 93
326000 36 93
327000 37 95
328000 39 100
329000 40 102
330000 40 102
331000 40 102
332000 40 102
333000 41 104
334000 41 104
335000 41 104
336000 41 104
337000 41 104
338000 42 106
339000 42 106
340000 42 106
341000 42 106
342000 42 106
343000 42 106
344000 42 106
345000 42 106
346000 42 106
347000 42 106
348000 42 106
349000 43 108
350000 45 112
351000 44 110
352000 43 110
353000 43 111
354000 43 111
355000 43 111
356000 43 111
357000 43 111
358000 43 111
359000 43 111
360000 44 113
361000 44 113
362000 44 114
363000 44 114
364000 44 114
365000 44 114
366000 44 114
367000 44 114
368000 44 114
369000 44 114
370000 44 114
371000 44 114
372000 44 114
373000 44 114
374000 44 114
375000 44 114
376000 44 114
377000 44 114
378000 44 114
379000 44 114
380000 44 114
381000 44 114
382000 45 116
383000 45 116
384000 45 116
385000 45 116
386000 45 116
387000 45 116
388000 45 116
389000 45 117
390000 46 119
391000 46 119
392000 46 119
393000 46 119
394000 47 121
395000 47 121
396000 47 121
397000 47 122
398000 47 122
399000 47 122
400000 47 122
401000 47 122
402000 47 122
403000 47 122
404000 47 122
405000 48 124
406000 48 124
407000 48 124
408000 48 125
409000 49 127
410000 50 129
411000 50 130
412000 50 131
413000 50 131
414000 50 131
415000 50 131
416000 50 131
417000 50 132
418000 50 132
419000 50 132
420000 50 132
