# sweep Nv Ne
0 3 3
1000 3 3
2000 3 3
3000 3 3
4000 3 3
5000 3 3
6000 3 3
7000 3 3
8000 3 3
9000 3 3
10000 3 3
11000 3 3
12000 3 3
13000 3 3
14000 4 5
15000 4 5
16000 4 5
17000 5 7
18000 5 7
19000 5 7
20000 6 9
21000 6 9
22000 6 9
23000 6 9
24000 6 9
25000 6 9
26000 6 9
27000 6 9
28000 6 9
29000 6 9
30000 6 9
31000 6 9
32000 6 9
33000 6 9
34000 6 9
35000 7 11
36000 7 11
37000 7 11
38000 7 11
39000 7 12
40000 7 12
41000 7 12
42000 7 12
43000 7 12
44000 7 12
45000 7 12
46000 7 12
47000 7 12
48000 7 12
49000 7 12
50000 7 12
51000 7 12
52000 7 12
53000 7 12
54000 7 12
55000 7 12
56000 7 12
57000 7 12
58000 7 12
59000 7 12
60000 7 12
61000 7 12
62000 7 12
63000 8 14
64000 8 14
65000 8 14
66000 8 14
67000 8 14
68000 8 14
69000 8 14
70000 8 14
71000 8 14
72000 8 14
73000 8 14
74000 9 16
75000 10 18
76000 10 18
77000 10 18
78000 10 18
79000 11 21
80000 11 21
81000 11 21
82000 11 21
83000 11 21
84000 11 21
85000 11 21
86000 12 23
87000 12 23
88000 12 23
89000 12 23
90000 12 23
91000 13 25
92000 13 25
93000 13 25
94000 14 27
95000 15 29
96000 15 29
97000 15 30
98000 15 30
99000 15 30
100000 15 30
101000 15 30
102000 15 30
103000 15 30
104000 15 30
105000 15 30
106000 15 30
107000 15 30
108000 15 31
109000 15 32
110000 15 32
111000 15 32
112000 15 32
113000 15 32
114000 15 32
115000 16 34
116000 16 34
117000 16 34
118000 16 34
119000 16 34
120000 16 34
121000 16 34
122000 16 34
123000 16 34
124000 16 34
125000 16 34
126000 16 34
127000 16 35
128000 16 35
129000 16 36
130000 16 36
131000 16 36
132000 16 36
133000 17 38
134000 17 38
135000 17 38
136000 17 38
137000 17 38
138000 18 40
139000 18 40
140000 18 40
141000 19 42
142000 19 42
143000 19 42
144000 19 42
145000 19 42
146000 19 42
147000 19 42
148000 19 42
149000 19 42
150000 19 42
151000 19 42
152000 19 42
153000 19 42
154000 19 42
155000 19 42
156000 19 42
157000 19 42
158000 20 44
159000 20 44
160000 20 44
161000 20 44
162000 20 44
163000 20 44
164000 21 46
165000 21 46
166000 21 46
167000 21 46
168000 21 46
169000 22 48
170000 23 50
171000 23 50
172000 24 54
173000 24 54
174000 24 54
175000 24 55
176000 24 55
177000 24 55
178000 24 55
179000 24 55
180000 24 55
181000 24 55
182000 24 55
183000 24 55
184000 24 55
185000 24 55
186000 24 55
187000 24 55
188000 24 55
189000 24 55
190000 24 55
191000 24 55
192000 25 57
193000 25 57
194000 25 57
195000 25 57
196000 25 57
197000 25 57
198000 25 57
199000 26 59
200000 26 59
201000 26 59
202000 26 59
203000 26 59
204000 26 59
205000 26 59
206000 26 59
207000 26 59
208000 27 61
209000 27 62
210000 27 62
211000 27 62
212000 27 62
213000 27 62
214000 29 66
215000 29 66
216000 29 66
217000 28 64
218000 29 66
219000 29 66
220000 29 66
221000 29 66
222000 29 66
223000 29 67
224000 29 67
225000 29 67
226000 29 67
227000 29 67
228000 29 67
229000 29 67
230000 30 69
231000 29 67
232000 29 67
233000 29 67
234000 29 67
235000 29 67
236000 29 67
237000 29 67
238000 29 67
239000 29 67
240000 29 67
241000 29 67
242000 29 67
243000 29 67
244000 29 67
245000 29 67
246000 29 67
247000 29 67
248000 29 67
249000 29 67
250000 29 67
251000 28 65
252000 30 69
253000 30 69
254000 30 69
255000 30 69
256000 30 69
257000 30 69
258000 30 68
259000 30 68
260000 30 69
261000 30 68
262000 30 68
263000 30 69
264000 31 71
265000 31 72
266000 31 72
267000 31 72
268000 31 72
269000 31 72
270000 31 73
271000 31 73
272000 31 73
273000 31 73
274000 31 74
275000 31 74
276000 31 74
277000 31 74
278000 31 74
279000 31 73
280000 31 73
281000 31 73
282000 31 73
283000 31 73
284000 31 73
285000 31 73
286000 31 73
287000 31 73
288000 31 73
289000 31 73
290000 31 73
291000 31 73
292000 31 73
293000 31 73
294000 31 73
295000 31 73
296000 31 73
297000 33 78
298000 33 78
299000 33 78
300000 33 78
301000 33 79
302000 33 79
303000 33 79
304000 33 79
305000 33 79
306000 33 79
307000 33 79
308000 34 84
309000 35 86
310000 35 86
311000 35 86
312000 35 86
313000 35 86
314000 35 86
315000 36 88
316000 36 89
317000 36 89
318000 36 89
319000 36 89
320000 36 89
321000 36 90
322000 36 90
323000 36 90
324000 36 90
325000 37 92
326000 37 92
327000 37 92
328000 37 92
329000 37 92
330000 37 92
331000 37 92
332000 37 92
333000 39 96
334000 38 94
335000 38 94
336000 38 94
337000 38 94
338000 38 94
339000 38 94
340000 38 94
341000 39 96
342000 39 96
343000 39 96
344000 39 96
345000 39 96
346000 39 96
347000 39 96
348000 39 96
349000 39 96
350000 39 96
351000 39 96
352000 39 96
353000 39 96
354000 39 96
355000 40 99
356000 40 99
357000 40 99
358000 40 99
359000 40 99
360000 40 99
361000 40 99
362000 40 99
363000 40 99
364000 40 99
365000 40 99
366000 40 99
367000 40 100
368000 40 100
369000 40 100
370000 40 100
371000 40 100
372000 40 100
373000 40 102
374000 40 102
375000 40 102
376000 40 102
377000 40 102
378000 40 103
379000 40 103
380000 40 103
381000 40 103
382000 40 103
383000 40 103
384000 40 103
385000 40 103
386000 40 103
387000 40 103
388000 40 105
389000 40 105
390000 41 107
391000 41 107
392000 41 106
393000 41 106
394000 41 106
395000 41 107
396000 41 107
397000 41 107
398000 41 107
399000 41 107
400000 42 109
401000 42 109
402000 42 110
403000 42 110
404000 42 110
405000 42 110
406000 42 110
407000 42 110
408000 42 111
409000 42 111
410000 42 111
411000 42 111
412000 42 111
413000 42 111
414000 42 111
415000 42 111
416000 42 111
417000 42 111
418000 42 111
419000 42 111
420000 42 111
421000 43 113
422000 43 113
423000 43 114
424000 43 114
425000 43 114
426000 43 114
427000 43 114
428000 44 116
429000 44 116
430000 44 116
431000 44 116
432000 44 116
433000 44 116
434000 44 116
435000 44 116
436000 44 116
437000 44 116
438000 44 116
439000 44 116
440000 44 116
441000 44 116
442000 44 116
443000 44 116
444000 44 116
445000 44 116
446000 44 116
447000 44 116
448000 44 116
449000 45 118
450000 45 118
451000 45 118
452000 45 118
453000 45 118
454000 45 118
455000 44 116
456000 44 116
457000 44 116
458000 44 116
459000 44 116
460000 44 116
461000 44 116
462000 44 116
463000 44 116
464000 44 116
465000 44 116
466000 44 116
467000 44 116
468000 44 116
469000 44 116
470000 44 116
471000 44 116
472000 44 116
473000 44 116
474000 44 116
475000 44 116
476000 44 116
477000 44 116
478000 44 116
479000 44 116
480000 44 116
481000 44 116
482000 44 116
483000 44 116
484000 44 116
485000 44 116
486000 44 116
487000 44 116
488000 44 116
489000 44 116
490000 44 116
491000 44 116
492000 44 116
493000 44 116
494000 44 116
495000 44 116
496000 44 116
497000 44 116
498000 44 116
499000 44 116
500000 44 116
501000 44 116
502000 44 116
503000 44 116
504000 44 116
505000 44 116
506000 44 115
507000 44 115
508000 44 115
509000 44 115
510000 44 115
511000 44 115
512000 44 115
513000 44 115
514000 44 115
515000 44 115
516000 45 117
517000 45 117
518000 45 117
519000 45 117
520000 45 117
521000 45 117
522000 45 117
523000 45 118
524000 45 118
525000 45 118
526000 45 118
527000 46 120
528000 46 120
529000 47 122
530000 47 122
531000 47 122
532000 47 122
533000 47 122
534000 47 122
535000 47 122
536000 47 122
537000 47 122
538000 47 122
539000 48 124
540000 48 124
541000 48 124
542000 48 124
543000 48 124
544000 49 126
545000 49 126
546000 49 126
547000 49 126
548000 49 126
549000 49 127
550000 49 127
551000 49 127
552000 49 127
553000 50 129
554000 50 129
555000 50 129
556000 50 129
557000 50 129
558000 50 129
559000 50 129
560000 50 129
561000 50 129
562000 51 131
563000 51 131
564000 51 133
565000 51 133
566000 51 133
567000 51 132
568000 51 132
569000 51 132
570000 51 132
571000 51 132
572000 51 132
573000 51 132
574000 51 132
575000 51 132
576000 51 132
577000 51 132
578000 51 132
579000 51 132
580000 51 132
581000 51 132
582000 51 132
583000 51 132
584000 51 132
585000 51 132
586000 51 132
587000 51 132
588000 51 132
589000 51 132
590000 51 132
591000 51 132
592000 51 132
593000 51 132
594000 51 132
595000 51 132
596000 51 132
597000 51 132
598000 51 133
599000 52 135
600000 52 135
601000 52 135
602000 52 135
603000 52 135
604000 52 135
605000 52 135
606000 52 135
607000 52 135
608000 52 135
609000 52 135
610000 52 135
611000 52 135
612000 52 135
613000 52 135
614000 52 135
615000 52 135
616000 52 135
617000 52 135
618000 52 135
619000 52 135
620000 51 133
621000 51 133
622000 51 133
623000 51 133
624000 51 133
625000 51 133
626000 51 133
627000 51 133
628000 51 133
629000 51 133
630000 51 133
631000 51 133
632000 51 133
633000 51 133
634000 51 133
635000 51 133
636000 51 133
637000 51 133
638000 51 133
639000 51 133
640000 51 133
641000 51 133
642000 51 133
643000 51 133
644000 51 133
645000 51 133
646000 52 135
647000 52 135
648000 53 137
