# sweep Nv Ne
0 3 3
1000 3 3
2000 3 3
3000 3 3
4000 3 3
5000 3 3
6000 3 3
7000 3 3
8000 3 3
9000 3 3
10000 3 3
11000 3 3
12000 3 3
13000 3 3
14000 3 3
15000 3 3
16000 3 3
17000 3 3
18000 3 3
19000 3 3
20000 3 3
21000 3 3
22000 3 3
23000 3 3
24000 3 3
25000 3 3
26000 3 3
27000 4 5
28000 4 5
29000 4 5
30000 4 5
31000 4 5
32000 4 5
33000 5 7
34000 5 7
35000 5 7
36000 5 7
37000 5 7
38000 5 7
39000 5 7
40000 5 7
41000 5 7
42000 5 7
43000 5 7
44000 5 7
45000 5 7
46000 5 7
47000 5 7
48000 5 7
49000 6 9
50000 6 9
51000 6 9
52000 6 9
53000 6 9
54000 6 9
55000 7 11
56000 7 11
57000 7 12
58000 7 12
59000 7 12
60000 7 12
61000 7 12
62000 7 12
63000 7 12
64000 7 12
65000 7 12
66000 7 12
67000 7 12
68000 7 12
69000 7 12
70000 7 12
71000 7 12
72000 7 12
73000 7 12
74000 7 12
75000 7 12
76000 7 12
77000 7 12
78000 7 12
79000 7 12
80000 7 12
81000 7 12
82000 7 12
83000 7 11
84000 7 11
85000 7 11
86000 7 12
87000 7 12
88000 7 12
89000 7 12
90000 7 12
91000 7 12
92000 7 12
93000 7 12
94000 7 12
95000 7 12
96000 7 12
97000 7 12
98000 7 12
99000 8 14
100000 9 16
101000 9 16
102000 9 16
103000 9 16
104000 9 16
105000 9 16
106000 9 16
107000 9 16
108000 9 16
109000 9 16
110000 9 16
111000 9 16
112000 10 18
113000 10 18
114000 10 18
115000 10 18
116000 10 18
117000 10 18
118000 10 18
119000 10 18
120000 10 18
121000 10 19
122000 10 19
123000 11 21
124000 11 21
125000 11 21
126000 11 21
127000 11 21
128000 11 22
129000 11 22
130000 11 22
131000 11 22
132000 11 22
133000 11 22
134000 11 22
135000 11 22
136000 11 22
137000 11 22
138000 11 22
139000 11 22
140000 11 22
141000 11 22
142000 11 22
143000 11 22
144000 11 22
145000 11 22
146000 11 22
147000 11 22
148000 11 22
149000 11 22
150000 11 22
151000 11 22
152000 11 22
153000 11 22
154000 11 22
155000 11 22
156000 12 24
157000 12 24
158000 12 24
159000 12 24
160000 12 24
161000 12 24
162000 12 24
163000 12 24
164000 12 24
165000 12 24
166000 12 24
167000 12 24
168000 12 24
169000 12 24
170000 11 22
171000 11 22
172000 11 22
173000 11 22
174000 11 22
175000 11 22
176000 11 22
177000 11 22
178000 11 22
179000 11 22
180000 11 22
181000 11 22
182000 11 22
183000 11 22
184000 11 22
185000 11 22
186000 11 22
187000 11 22
188000 11 22
189000 11 22
190000 11 22
191000 12 24
192000 12 24
193000 12 24
194000 12 24
195000 12 24
196000 12 24
197000 12 24
198000 12 24
199000 12 24
200000 12 24
201000 12 24
202000 12 24
203000 12 24
204000 12 24
205000 12 24
206000 12 24
207000 12 24
208000 12 24
209000 12 24
210000 12 24
211000 12 24
212000 12 24
213000 12 24
214000 11 22
215000 12 24
216000 12 24
217000 12 24
218000 12 24
219000 12 24
220000 12 24
221000 12 24
222000 12 24
223000 12 24
224000 12 24
225000 13 26
226000 13 26
227000 13 26
228000 13 27
229000 14 29
230000 14 29
231000 14 29
232000 15 31
233000 16 33
234000 16 34
235000 16 34
236000 16 34
237000 16 34
238000 16 34
239000 16 34
240000 16 34
241000 16 34
242000 16 34
243000 16 34
244000 16 34
245000 16 34
246000 15 32
247000 15 32
248000 15 32
249000 15 32
250000 15 32
251000 15 32
252000 15 32
253000 15 32
254000 15 32
255000 15 32
256000 15 32
257000 15 32
258000 15 32
259000 15 32
260000 15 32
261000 15 32
262000 15 32
263000 15 32
264000 16 34
265000 16 34
266000 16 34
267000 16 34
268000 16 34
269000 16 34
270000 16 34
271000 16 34
272000 16 34
273000 16 34
274000 16 34
275000 16 34
276000 16 34
277000 16 34
278000 17 36
279000 17 36
280000 17 36
281000 17 36
282000 17 36
283000 17 36
284000 16 34
285000 17 36
286000 17 36
287000 17 36
288000 17 37
289000 17 37
290000 18 39
291000 18 39
292000 18 39
293000 18 39
294000 18 39
295000 18 39
296000 19 41
297000 19 41
298000 19 41
299000 19 42
300000 19 42
301000 19 42
302000 18 40
303000 18 40
304000 18 40
305000 18 40
306000 19 42
307000 19 42
308000 19 42
309000 19 42
310000 19 42
311000 19 42
312000 19 42
313000 19 42
314000 19 42
315000 19 42
316000 19 42
317000 20 44
318000 20 44
319000 20 44
320000 20 44
321000 20 44
322000 20 44
323000 20 44
324000 21 46
325000 21 46
326000 21 46
327000 21 46
328000 20 44
329000 20 44
330000 20 44
331000 20 44
332000 20 44
333000 20 44
334000 20 44
335000 20 44
336000 20 43
337000 20 43
338000 20 43
339000 20 44
340000 20 44
341000 20 44
342000 20 44
343000 20 44
344000 20 44
345000 20 44
346000 20 44
347000 21 46
348000 21 46
349000 21 46
350000 21 47
351000 20 45
352000 20 45
353000 20 45
354000 20 45
355000 21 47
356000 21 47
357000 21 47
358000 21 47
359000 21 47
360000 22 49
361000 22 49
362000 22 49
363000 22 49
364000 22 49
365000 22 49
366000 22 49
367000 22 49
368000 22 49
369000 22 49
370000 22 50
371000 22 50
372000 22 50
373000 22 50
374000 22 50
375000 22 50
376000 22 50
377000 22 50
378000 22 50
379000 22 50
380000 22 50
381000 22 50
382000 21 48
383000 21 48
384000 21 48
385000 21 48
386000 21 48
387000 21 48
388000 21 48
389000 21 48
390000 21 48
391000 21 48
392000 21 48
393000 21 48
394000 21 48
395000 21 48
396000 21 48
397000 21 48
398000 21 48
399000 21 48
400000 21 48
401000 21 48
402000 21 48
403000 21 48
404000 21 48
405000 21 48
406000 21 48
407000 22 50
408000 22 50
409000 22 50
410000 22 50
411000 22 50
412000 22 51
413000 22 51
414000 22 51
415000 22 51
416000 22 51
417000 22 51
418000 22 51
419000 22 51
420000 22 51
421000 22 51
422000 22 51
423000 22 51
424000 22 51
425000 22 51
426000 22 51
427000 22 51
428000 22 51
429000 22 50
430000 22 50
431000 22 51
432000 22 51
433000 22 51
434000 22 51
435000 22 51
436000 22 51
437000 22 51
438000 22 51
439000 22 51
440000 22 51
441000 23 53
442000 23 53
443000 23 53
444000 23 53
445000 23 53
446000 23 53
447000 23 53
448000 23 53
449000 24 55
450000 24 55
451000 24 55
452000 24 55
453000 25 57
454000 25 57
455000 26 59
456000 25 57
457000 25 57
458000 25 57
459000 25 57
460000 25 57
461000 25 57
462000 25 57
463000 25 57
464000 25 57
465000 25 57
466000 25 57
467000 25 57
468000 25 57
469000 25 57
470000 25 57
471000 25 57
472000 25 57
473000 24 55
474000 24 55
475000 24 55
476000 24 55
477000 24 55
478000 24 54
479000 24 54
480000 25 56
481000 25 56
482000 26 58
483000 26 58
484000 26 58
485000 27 62
486000 28 64
487000 28 65
488000 28 65
489000 28 65
490000 27 63
491000 27 63
492000 27 63
493000 27 63
494000 27 62
495000 27 62
496000 27 62
497000 26 60
498000 26 60
499000 26 60
500000 26 60
501000 26 60
502000 26 60
503000 26 60
504000 27 62
505000 27 62
506000 27 63
507000 27 63
508000 27 63
509000 27 63
510000 27 63
511000 25 59
512000 26 61
513000 27 65
514000 27 65
515000 27 65
516000 27 65
517000 27 65
518000 27 65
519000 27 65
520000 27 65
521000 27 67
522000 27 67
523000 27 67
524000 27 67
525000 27 67
526000 27 67
527000 27 67
528000 27 67
529000 27 67
530000 27 67
531000 27 67
532000 27 67
533000 27 67
534000 27 67
535000 27 67
536000 27 67
537000 27 67
538000 28 69
539000 28 69
540000 28 69
541000 28 69
542000 28 69
543000 28 69
544000 28 69
545000 28 69
546000 28 69
547000 28 69
548000 28 69
549000 28 69
550000 28 69
551000 28 69
552000 28 69
553000 28 69
554000 28 69
555000 28 69
556000 28 69
557000 28 69
558000 28 69
559000 28 69
560000 28 69
561000 28 69
562000 28 69
563000 28 69
564000 28 69
565000 28 69
566000 28 69
567000 28 69
568000 28 69
569000 28 69
570000 28 69
571000 28 69
572000 30 73
573000 29 71
574000 29 71
575000 29 71
576000 28 69
577000 28 69
578000 28 69
579000 28 69
580000 28 69
581000 28 69
582000 29 71
583000 28 69
584000 28 69
585000 28 69
586000 28 69
587000 28 69
588000 28 69
589000 28 69
590000 28 69
591000 28 69
592000 28 69
593000 28 69
594000 28 69
595000 28 69
596000 28 69
597000 28 69
598000 28 69
599000 28 69
600000 28 69
601000 28 69
602000 28 69
603000 28 69
604000 28 69
605000 28 69
606000 28 69
607000 28 69
608000 28 69
609000 28 69
610000 28 69
611000 28 69
612000 28 69
613000 28 69
614000 28 69
615000 28 69
616000 28 69
617000 28 69
618000 28 69
619000 28 69
620000 28 69
621000 28 69
622000 28 69
623000 28 69
624000 28 69
625000 28 69
626000 28 69
627000 28 69
628000 28 69
629000 28 69
630000 28 69
631000 28 69
632000 28 69
633000 28 69
634000 28 69
635000 28 69
636000 28 69
637000 28 69
638000 28 69
639000 28 69
640000 28 69
641000 28 69
642000 28 69
643000 28 69
644000 28 69
645000 28 69
646000 28 69
647000 28 69
648000 28 69
